0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.18415550282225e-05,0.00014012872998137027,0.0003314652421977371,0.0009262224775739014,0.00038112574839033186,0.0001480125793023035,0.0001320893206866458,7.78589237597771e-05,0.0015224118251353502,0.0026184183079749346,0.0010139148216694593,0.00037460323073901236,0.0003278117219451815,0.0015243457164615393,0.0014124397421255708,0.0,0.002433802466839552,0.0006128959357738495,0.0009427861077710986,0.002613543998450041,0.0005148015916347504,0.0005108045297674835,0.0023466211277991533,0.0006315063219517469,0.00034810014767572284,0.0009399650152772665,0.002013299847021699,0.0018305988050997257,0.0010127328569069505,0.00027681232313625515,0.00014823961828369647,0.0004309035721234977,0.0006914356490597129,0.000632141251116991,0.00028654898051172495,9.689177386462688e-05
1.8035838422747474e-07,3.8780063960075495e-07,8.20925436073594e-07,8.698397095940891e-07,3.389422431610001e-08,3.3226066342706417e-09,2.4390610064983775e-07,1.0723906598286703e-06,6.959632514735858e-07,1.3317524008016335e-06,2.4180633317882894e-07,1.3391183983912924e-07,1.270552957066684e-06,8.583285193708434e-07,1.7003472976284684e-06,0.0,1.8361866978011676e-06,1.2813728744731634e-06,1.6126031141538988e-06,2.163048065995099e-06,6.377993599926413e-07,8.027008675526304e-07,2.2788594833400566e-06,1.7357644992443966e-06,3.261558845224499e-07,2.637091540691472e-07,2.175312147301156e-06,1.5849093415454263e-06,6.111271204645163e-07,7.857180435166811e-07,1.297071783312731e-08,1.972100136526933e-07,1.0663744660632801e-06,1.8019741219177376e-06,6.679481998617121e-07,2.8754186587320874e-07
1.1158927293308807e-07,1.8520877631544863e-07,3.500348952911736e-07,4.0270512613460596e-07,1.4608628973178384e-08,4.176622603324631e-09,1.7843626665126067e-07,5.464240189212433e-07,3.6597975849872455e-07,6.388544306901167e-07,1.1774074692993963e-07,7.16459851446416e-08,5.996830054755264e-07,2.781081036573596e-07,8.190273206309939e-07,0.0,9.982170467992546e-07,6.454073968598095e-07,7.336105340982613e-07,1.1699174820023472e-06,3.399580066343333e-07,3.368254795077519e-07,1.1680014040393871e-06,9.151694371212216e-07,1.8265859580424149e-07,1.519301093821923e-07,1.0999044661730295e-06,8.60045133777021e-07,3.021161489868973e-07,4.0369570797338383e-07,1.9491114500169715e-08,8.748895652388455e-08,5.633451110043097e-07,9.380735832564824e-07,3.390936171854264e-07,1.4781451795897738e-07
3.0750865676054673e-07,5.123873165757686e-07,9.475683668824786e-07,1.0907770047197118e-06,4.817903942466728e-08,1.7872496371751367e-08,4.908463893116277e-07,1.423525304744544e-06,1.0112501058756607e-06,1.747066676216491e-06,3.53322405999279e-07,2.2969130952787964e-07,1.700154712125368e-06,7.86386976869835e-07,2.147198756574653e-06,0.0,2.7187863906874554e-06,1.739954313961789e-06,2.1416201434476534e-06,3.3248636555072153e-06,8.722436746211315e-07,8.716788784113305e-07,3.2780858418846037e-06,2.6095394787262194e-06,5.346456646293518e-07,4.7191801400003897e-07,2.880756710510468e-06,2.299271045558271e-06,8.296830174003844e-07,1.150561161011865e-06,7.221638043120038e-08,2.420271982828126e-07,1.568815150676528e-06,2.5496526632196037e-06,9.634837851990596e-07,4.2930696508847177e-07
5.021253173254081e-07,3.924432689927926e-07,7.292571240213874e-07,2.669059995241696e-07,3.1518592891188746e-07,1.4195073561040772e-07,8.877322557054868e-07,3.4544723348517437e-06,1.1187978543603094e-06,4.3079242573185184e-07,6.601695190511236e-07,1.7076763469958678e-07,7.506034194193489e-07,1.5035650449135574e-06,2.2292629182629753e-06,0.0,2.6959313004226715e-07,1.0785342396957276e-07,3.335375993174239e-07,6.0190029671503e-07,8.923931090976112e-06,3.819476660282817e-06,2.315420886134234e-07,9.895652652858189e-08,1.8066816664941143e-06,4.958318641001824e-06,4.8735773816588335e-06,1.2673169294430409e-05,1.564810190757271e-06,4.282996428628394e-07,2.2636313588009216e-06,6.205412319104653e-06,1.3580317499872763e-05,9.471704288444016e-06,3.837823442154331e-06,1.0157481256101164e-06
1.2258796289188467e-07,8.406235707525411e-08,1.7034676602634136e-07,1.1124537024898018e-07,1.0032093200607051e-07,3.8890934916935294e-08,2.016491862377734e-07,8.554353598810849e-07,3.4934120662910573e-07,1.2084491629593686e-07,1.7915193950557295e-07,3.309056140210487e-08,1.3143525734449213e-07,4.4813012323174917e-07,6.47131400910439e-07,0.0,8.067054579896649e-08,4.000335707132763e-08,1.0253147308958432e-07,7.223749065587981e-08,1.6200262962229317e-06,2.387137556070229e-06,4.181509893896873e-08,1.4124259095638081e-08,2.500578091257921e-07,1.567914296174422e-06,5.2617324399761856e-06,2.3753307232254883e-06,3.880004442180507e-07,8.726392763946933e-08,4.779673190569156e-07,1.8458050590197672e-06,4.719606295111589e-06,3.071285391342826e-06,9.874958095679176e-07,2.765551982975012e-07
1.062535019968891e-07,8.636239812176427e-08,2.1642316028192e-07,8.767626269445827e-08,8.881837487706434e-08,3.281706284496977e-08,1.6843257810705836e-07,8.957087516137108e-07,4.868370524491183e-07,1.0345875267603333e-07,1.3586551972366578e-07,2.6685009757443368e-08,1.1536148747381958e-07,4.739918892937567e-07,6.995645662755123e-07,0.0,4.5278479632315793e-08,5.074673481431091e-08,2.025502396918455e-07,1.0338313671809374e-07,1.6531599840163835e-06,8.841885232868663e-07,1.7676802244182e-08,1.4037029316682492e-08,1.4516227508920565e-07,9.362691457681649e-07,2.020861529672402e-06,1.2873319974460173e-06,3.191981363670493e-07,3.940583681583121e-08,3.3838031754385156e-07,1.2486046898629866e-06,3.632439984357916e-06,2.1765836208942346e-06,5.677175636265019e-07,1.6976756000985915e-07
5.924955530645093e-07,6.492903708021913e-07,1.7021737903633039e-06,3.80879782824195e-07,4.6719864599253924e-07,1.5890677218521887e-07,9.26120435451594e-07,6.16499755778932e-06,4.0941740735433996e-06,6.160659609122376e-07,6.447405098697345e-07,1.5826567789645196e-07,7.302047038137971e-07,2.84519728666055e-06,5.260381840344053e-06,0.0,2.169608563917791e-07,3.640076329247677e-07,1.6660700339343748e-06,5.530559974431526e-07,7.743639798718505e-06,5.902427801629528e-06,9.455073168851413e-09,1.1142396516561348e-07,4.3539512262213975e-07,4.469150098884711e-06,1.4674807971459813e-05,8.056297701841686e-06,1.313364805355377e-06,1.0751636381201024e-07,1.487267923039326e-06,5.736278126278194e-06,1.8668291886569932e-05,1.1340377568558324e-05,2.216114353359444e-06,6.63823982449685e-07
7.298132800315216e-07,9.570443353368319e-07,2.6380280360172037e-06,7.708726457167359e-07,6.991246550569485e-07,1.990291309539316e-07,1.068269398274424e-06,8.169007742253598e-06,6.747957741026767e-06,1.0557622545093182e-06,8.443299748250865e-07,3.7776069916617416e-07,8.884661610863986e-07,3.7984912069077836e-06,7.84169060352724e-06,0.0,7.300481570382544e-07,7.951056204547058e-07,3.509594762363122e-06,3.4032242979264993e-07,8.666910616739187e-06,8.248742233263329e-06,1.205051489705511e-07,1.8255263967148494e-07,8.062057190727501e-07,4.6372874749067705e-06,2.0338564354460686e-05,1.0324129107175395e-05,1.339387722509855e-06,5.8689764159680635e-08,1.5267390836015693e-06,5.976804004603764e-06,2.3638476704945788e-05,1.393357160850428e-05,1.936904027388664e-06,5.791426360701735e-07
