0.000000000000000000e+00
1.557349556884238891e-04
5.679247126914618686e-04
1.189930960843980402e-03
1.984375598920911157e-03
2.925287525437541506e-03
3.988753875610536598e-03
5.159067896097607395e-03
6.428882739458525140e-03
7.800412204652610454e-03
9.284690444135519985e-03
1.092315878852998488e-02
1.271443844646388127e-02
1.491541409946774491e-02
1.729448148812422897e-02
2.000947942834158458e-02
2.349176853663824741e-02
2.694057548664986410e-02
3.119513645984109407e-02
3.614068621591069036e-02
4.264593446618535760e-02
