0.000000000000000000e+00
-1.334030220750719309e+00
-2.728772783753811382e+00
-4.145739989355206490e+00
-5.583851929521188140e+00
-7.032345270505174994e+00
-8.483102286234498024e+00
-9.928335921955294907e+00
-1.136103980627376586e+01
-1.277628917532274500e+01
-1.417185693245846778e+01
-1.554931285453494638e+01
-1.691325218189740553e+01
-1.826969340222422034e+01
-1.962422819406492636e+01
-2.098003751621581614e+01
-2.233688670140691102e+01
-2.369436912890523672e+01
-2.505165382381528616e+01
-2.641086174547672272e+01
-2.776244754437357187e+01
